3.33017056730534962e-08 7.90304499015289807e-11 4.49574067269515633e-03 7.65951556039319841e-03
3.34017056730534971e-08 1.00000000000000004e-10 4.71568660027682236e-03 8.16471413586320437e-03
3.35017056730534980e-08 1.00000000000000004e-10 5.00445887186401830e-03 8.69066083126930622e-03
3.36017056730534989e-08 1.00000000000000004e-10 5.28590184705673982e-03 9.21731584823614128e-03
3.37017056730534998e-08 1.00000000000000004e-10 5.56000594501294444e-03 9.71984586652514110e-03
3.38017056730535007e-08 1.00000000000000004e-10 5.82738312222871348e-03 1.02194067215947738e-02
3.38937399320629768e-08 9.20342590094794388e-11 6.10065538356900292e-03 1.06965767718056361e-02
3.39857741910724596e-08 9.20342590094827475e-11 6.33644590226326281e-03 1.11438744217804888e-02
3.39957741910724577e-08 1.00000000000000010e-11 6.75317976162041582e-03 1.15019257353690153e-02
3.40157741910724605e-08 2.00000000000000020e-11 6.84385235134832119e-03 1.15419560629689069e-02
3.40557741910724595e-08 4.00000000000000040e-11 7.09479759899370958e-03 1.16181224765137536e-02
3.41357741910724576e-08 8.00000000000000081e-11 8.41911124004047530e-03 1.18417050401621055e-02
3.42357741910724585e-08 1.00000000000000004e-10 1.05181861419066363e-02 1.21900223382340137e-02
